InstanceId,Name,Schedule,FileBackup,ApplicationTier,Environment,Application,ContactPreference,Purpose,Validated,TechnicalOwner,CorpInfoMSP:TakeNightlySnapshot
i-3c3f3624 (IrvDIGWEB02),IrvDIGWEB02,AlwaysOn,No,Application,Production,iPad App CMS in DMZ,Text,Content Server,No,Louis Stellflug,Yes
i-aa3c35b2 (IrvDIGWEB03),IrvDIGWEB03,AlwaysOn,No,Web,Development,DMZ Web App Staging,Email,Web Server,No,Louis Stellflug,Yes
i-0b852c62097f0dab1 (IRVDIGWEB04),IRVDIGWEB04,AlwaysOn,No,Application,Production,Concur Connector to HCP Database,Email,Service API,No,Louis Stellflug,Yes
i-12101c0a (IRVDIGWEB10),IRVDIGWEB10,SUN1600-FRI1800,No,Web,Development,Web Application Development,Email,Web Server,No,Louis Stellflug,Yes
i-e306d077 (IRVDIGWEB11),IRVDIGWEB11,SUN1600-FRI1800,No,Web,Development,Web Application Development,Email,Web Server,No,Louis Stellflug,No
i-2b043433 (IRVDIGWEB12),IRVDIGWEB12,AlwaysOn,Yes,Application,Production,SVN - Source Code Repo,Text,Source Code Repository,No,Louis Stellflug,Yes
i-3d3f3625 (IRVDIGWEB20),IRVDIGWEB20,AlwaysOn,Yes,Application,Production,Internal iPad CMS backend,Text,Content Management,No,Louis Stellflug,Yes
i-83f71198 (IRVDIGWEB21),IRVDIGWEB21,AlwaysOn,No,Web,Production,Various Web apps - Production,Text,Web Server,No,Louis Stellflug,Yes
i-c70cda53 (IRVDIGWEB22),IRVDIGWEB22,AlwaysOn,No,Web,Production,Various Content ,Text,Content Server,No,Louis Stellflug,Yes
i-caac6795 (IRVDIGWEB24),IRVDIGWEB24,AlwaysOn,No,Web,Production,Treadstone,Text,Treadstone Web Server,Yes,Louis Stellflug,Yes
i-91ac67ce (IRVDIGWEB25),IRVDIGWEB25,AlwaysOn,No,Web,Production,Treadstone,Text,Treadstone Web Server,Yes,Louis Stellflug,Yes
i-1eb86e8a (IRVDIGWEB30),IRVDIGWEB30,AlwaysOn,No,Web,Development,Various Web apps - Development,Email,Web Server,No,Louis Stellflug,Yes
i-7e033366 (IRVDIGWEB32),IRVDIGWEB32,AlwaysOn,No,Web,Production,Various Web apps - Production,Text,Web Server,Yes,Louis Stellflug,Yes
i-016da28473a75b011 (Irvine837),Irvine837,AlwaysOn,Yes,Application,Production,Dataflux,Text,Dataflux Production Server,No,Louis Stellflug,Yes
i-0dd4d2bfd8348d5b7 (Irvine838),Irvine838,Mon0700-FRI1800 ,No,Application,Development,Dataflux,Email,Dataflux Development Server,No,Louis Stellflug,Yes
i-0ae83fd1c0ac18277 (IRVPLMIPL01-OQ),IRVPLMIPL01-OQ,AlwaysOn,No,Web,OperationalQualification,Ignite Portal-OQ,Text,Web Server,Yes,Louis Stellflug,Yes
i-045b5f1c (IRVPLMIPL01-PD),IRVPLMIPL01-PD,AlwaysOn,No,Web,Production,Ignite Portal,Text,Web Server,Yes,Louis Stellflug,Yes
i-080afe1b9a664eafa (IRVPLMIPL02-OQ),IRVPLMIPL02-OQ,AlwaysOn,No,Web,OperationalQualification,Ignite Portal-OQ,Text,Web Server,Yes,Louis Stellflug,Yes
i-729f126a (IRVPLMIPL02-PD),IRVPLMIPL02-PD,AlwaysOn,No,Web,Production,Ignite Portal,Text,Web Server,Yes,Louis Stellflug,Yes
i-03339fd86e93d93d3 (IRVPLMISE01-OQ),IRVPLMISE01-OQ,AlwaysOn,No,Application,OperationalQualification,Ignite Portal,Text,Index Server,Yes,Louis Stellflug,Yes
i-f29c11ea (IRVPLMISE01-PD),IRVPLMISE01-PD,AlwaysOn,Yes,Application,Production,Ignite Portal,Text,Index Server,Yes,Louis Stellflug,Yes
i-0029f9b0e3f1af57b (AWOR-PDDIRAPP01),AWOR-PDDIRAPP01,n/a,No,,Production,,Email,?,No,Manoj Kumar,No
i-04ce83a178d8c5315 (AWOR-PDDIRAPP02),AWOR-PDDIRAPP02,?,No,,Production,,Email,?,No,Manoj Kumar,No
i-0137c01c33bd064af (AWOR-TSEXCH01),AWOR-TSEXCH01,AlwaysOn,No,,Test,,Email,?,No,Manoj Kumar,Yes
i-0125d68ef90782a70 (AWOR-TSEXCH02),AWOR-TSEXCH02,AlwaysOn,No,,Test,,Email,?,No,Manoj Kumar,Yes
i-039b0c5892f04055a (IRVEXCHYB04),IRVEXCHYB04,?,No,,Production,,Email,?,No,Manoj Kumar,Yes
i-06f330fb74a298cb9 (IRVEXCHYB05),IRVEXCHYB05,?,No,,Production,,Email,?,No,Manoj Kumar,Yes
i-0f127c134986ec52c (AWOR-PDRFXAPP02),AWOR-PDRFXAPP02,n/a,No,,Production,,Email,?,No,Manoj Kumar | Sylvia Nguyen,Yes
i-0d4443ab6b8ca8cbe (IRVTHVSAS01),IRVTHVSAS01,?,No,Application,Production,SAS,Email,?,No,Mark Apgar,Yes
i-1cca3343 (AWOR-DVAMDC01),AWOR-DVAMDC01,AlwaysOn,No,Application,Development,Active Directory,Phone,Microsoft Identity Manager,No,Michael Lee,No
i-012b620f2175d251e (AWOR-DVAMDC02),AWOR-DVAMDC02,AlwaysOn,No,Networkinfrastructure,Development,Active Directory,Email,Domain Controller,No,Michael Lee,No
i-31c9306e (AWOR-DVEWDC01),AWOR-DVEWDC01,AlwaysOn,No,Application,Development,Active Directory,Phone,Domain Controller,No,Michael Lee,Yes
i-46696a5e (AWOR-DVMIMAPP01),AWOR-DVMIMAPP01,AlwaysOn,No,Application,Development,Active Directory,Phone,Microsoft Identity Manager,No,Michael Lee,No
i-00adbb9d0de22beec (AWOR-DVMIMDB01),AWOR-DVMIMDB01,AlwaysOn,No,Database,Test,Active Directory,Phone,Microsoft Identity Manager,No,Michael Lee,No
i-0997d920bf5909ce9 (AWOR-PDADSYNC01),AWOR-PDADSYNC01,AlwaysOn,No,Application,Production,Azure AD Connect ,Phone,Azure AD Connect ,No,Michael Lee,No
i-17973983 (AWOR-PDAMDC01),AWOR-PDAMDC01,AlwaysOn,No,Application,Production,Active Directory,Phone,Domain Controller,No,Michael Lee,Yes
i-0344f955e9c2de423 (AWOR-PDAMDC02),AWOR-PDAMDC02,AlwaysOn,No,Application,Production,Active Directory,Phone,Domain Controller,No,Michael Lee,Yes
i-038357cc9bf1c438d (AWOR-PDAMDC20),AWOR-PDAMDC20,AlwaysOn,No,Application,Production,Active Directory,Phone,Domain Controller,No,Michael Lee,Yes
i-0b236a393b35fa3de (AWOR-PDAMMID01),AWOR-PDAMMID01,AlwaysOn,No,Application,Production,ServiceNow,Phone,MID Server,No,Michael Lee,Yes
i-0879183fba8a76fcb (AWOR-PDAMUTIL01),AWOR-PDAMUTIL01,AlwaysOn,No,Application,Production,AD migration tool server,Phone,AD migration tool server,No,Michael Lee,Yes
i-03fed095fe998763e (AWOR-PDAMUTIL02),AWOR-PDAMUTIL02,AlwaysOn,No,Application,Production,AD migration tool server,Phone,AD migration tool server,No,Michael Lee,No
i-16973982 (AWOR-PDAPDC01),AWOR-PDAPDC01,AlwaysOn,No,Application,Production,Active Directory,Phone,Domain Controller,No,Michael Lee,Yes
i-1897398c (AWOR-PDEUDC01),AWOR-PDEUDC01,AlwaysOn,No,Application,Production,Active Directory,Phone,Domain Controller,No,Michael Lee,Yes
i-1997398d (AWOR-PDEWDC01),AWOR-PDEWDC01,AlwaysOn,No,Application,Production,Active Directory,Phone,Domain Controller,No,Michael Lee,Yes
i-081522c8972566737 (AWOR-PDEWDC20),AWOR-PDEWDC20,AlwaysOn,No,Application,Production,Active Directory,Phone,Domain Controller,No,Michael Lee,Yes
i-0df08e257603748d5 (AWOR-PDEXTDC01),AWOR-PDEXTDC01,AlwaysOn,No,NetworkInfrastructure,Production,Active Directory,Phone,External Domain Controller,No,Michael Lee,Yes
i-082179afd03c3db75 (AWOR-PDMIM01),AWOR-PDMIM01,AlwaysOn,No,Application,Production,Active Directory,Phone,Microsoft Identity Manager,No,Michael Lee,Yes
i-0dea4205d54402769 (AWOR-PDMIM02),AWOR-PDMIM02,AlwaysOn,No,Application,Production,Active Directory,Phone,Microsoft Identity Manager,No,Michael Lee,Yes
i-03f80f6701e5b3c5d (AWOR-PDMIMDB01),AWOR-PDMIMDB01,AlwaysOn,No,Database,Production,Active Directory,Phone,Microsoft Identity Manager,No,Michael Lee,Yes
i-0313ccf105a259505 (AWOR-PDMIMDB02),AWOR-PDMIMDB02,AlwaysOn,No,Database,Production,Active Directory,Phone,Microsoft Identity Manager,No,Michael Lee,Yes
i-0e730d59615eeccfa (AWOR-PDSNOAPP01),AWOR-PDSNOAPP01,AlwaysOn,No,Application,Production,ServiceNow Sync Server,Phone,ServiceNow Sync Server,No,Michael Lee,Yes
i-0a1f8aaf1e6bb1eee (AWOR-PDSNOAPP02),AWOR-PDSNOAPP02,AlwaysOn,No,Application,Production,ServiceNow Sync Server,Phone,ServiceNow Sync Server,No,Michael Lee,No
i-321b76a6 (AWOR-TSAMDC01),AWOR-TSAMDC01,AlwaysOn,No,Application,Test,Active Directory,Phone,Domain Controller,No,Michael Lee,No
i-ee1e737a (AWOR-TSAPDC01),AWOR-TSAPDC01,AlwaysOn,No,Application,Test,Active Directory,Phone,Domain Controller,No,Michael Lee,No
i-491f72dd (AWOR-TSEUDC01),AWOR-TSEUDC01,AlwaysOn,No,Application,Test,Active Directory,Phone,Domain Controller,No,Michael Lee,No
i-261875b2 (AWOR-TSEWDC01),AWOR-TSEWDC01,AlwaysOn,No,Application,Test,Active Directory,Phone,Domain Controller,No,Michael Lee,No
i-0e29b5d615905ce60 (AWOR-TSMFGDC01),AWOR-TSMFGDC01,AlwaysOn,No,Application,Test,Active Directory,Phone,Microsoft Identity Manager,No,Michael Lee,No
i-0d95640f296070b35 (AWOR-TSMIMAPP01),AWOR-TSMIMAPP01,AlwaysOn,No,Application,Test,Active Directory,Phone,Microsoft Identity Manager,No,Michael Lee,No
i-024d2b7ecc7aa8e9e (AWOR-TSMIMAPP02),AWOR-TSMIMAPP02,AlwaysOn,No,Application,Test,Active Directory,Phone,Microsoft Identity Manager,No,Michael Lee,No
i-064a24dda241e6fd5 (AWOR-TSMIMDB01),AWOR-TSMIMDB01,AlwaysOn,No,Database,Test,Active Directory,Phone,Microsoft Identity Manager,No,Michael Lee,No
i-0014c68e9a090636b (AWOR-TSMIMDB02),AWOR-TSMIMDB02,AlwaysOn,No,Database,Test,Active Directory,Phone,Microsoft Identity Manager,No,Michael Lee,Yes
i-01168288eda85fc1e (AWOR-TSSNOAPP01),AWOR-TSSNOAPP01,AlwaysOn,No,Application,Test,ServiceNow Sync Server Test,Phone,ServiceNow Sync Server Test,No,Michael Lee,Yes
i-0b28ca6b91a6c79c0 (AWOR-TSWAP01Z),AWOR-TSWAP01Z,MON0700-FRI1800,No,Application,Test,Web Proxy Server for Azure Test,Phone,Web Proxy Server for Azure Test,No,Michael Lee,No
i-b433d5af (IRVADFSPOL1-PRD),IRVADFSPOL1-PRD,AlwaysOn,No,Application,Production,ADFS,Phone,ADFS,No,Michael Lee,Yes
i-e2c5a6fa (IRVADFSPOL2-PRD),IRVADFSPOL2-PRD,AlwaysOn,No,Application,Production,ADFS,Phone,ADFS,No,Michael Lee,Yes
i-3b3f3623 (IRVADSDBX01),IRVADSDBX01,AlwaysOn,Yes,Application,Test,AD Sandbox,Phone,AD Sandbox,No,Michael Lee,No
i-323f362a (IrvAMSDBX01),IrvAMSDBX01,AlwaysOn,No,Application,Test,AM Sandbox,Phone,AM Sandbox,No,Michael Lee,No
i-ab3c35b3 (IrvDirSync01),IrvDirSync01,AlwaysOn,No,Application,Production,Office 365/Azure AD,Phone,Office 365/Azure AD,No,Michael Lee,Yes
i-bd33d5a6 (IrvMFA01),IrvMFA01,AlwaysOn,No,Application,Production,Mult-Factor Authentication,Phone,Mult-Factor Authentication,No,Michael Lee,Yes
i-41c5a659 (IrvMFA02),IrvMFA02,AlwaysOn,No,Application,Production,Mult-Factor Authentication,Phone,Mult-Factor Authentication,No,Michael Lee,Yes
i-e5ab2afd (IRVPS01),IRVPS01,AlwaysOn,No,Application,Production,PasswordStation,Phone,PasswordStation,No,Michael Lee,Yes
i-0a2d2812 (IRVGFRAPP01),IRVGFRAPP01,?,Yes,Application,Production,Goldfire,Text,?,No,Michael Liang,Yes
i-f82d28e0 (IrvGFRPTL01),IrvGFRPTL01,?,Yes,Web,Production,Web,Email,?,No,Michael Liang,Yes
i-092d2811 (IRVGFRWEB01),IRVGFRWEB01,?,Yes,Application,Production,Goldfire,Text,?,No,Michael Liang,Yes
i-058d274000d25899c (IRVLATVWI01),IRVLATVWI01,?,No,Application,Development,Lattice,Email,?,No,Michael Liang,Yes
i-0882d65c4b07f647e (Irvine881),Irvine881,?,Yes,Application,Production,SCOM,Email,?,No,Michal Misech,Yes
i-0299921f73c0ad386 (IRVSCOMMGT01),IRVSCOMMGT01,?,Yes,Application,Production,SCOM,Email,?,No,Michal Misech,Yes
i-0a38fa3423db72b6b (IRVSCOMSRV01),IRVSCOMSRV01,?,Yes,Application,Production,SCOM,Email,?,No,Michal Misech,Yes
i-09fa325ea8596e65b (AWOR-SSSYMCOL01),AWOR-SSSYMCOL01,?,No,Application,Production,Log Collection Platform for Symantec Managed SOC,Email,?,No,Mike Fitzpatrick,Yes
i-06f4994cddcb152c4 (AWOR-SSSYMCOL02),AWOR-SSSYMCOL02,?,No,Application,Production,Log Collection Platform for Symantec Managed SOC,Email,?,No,Mike Fitzpatrick,Yes
i-fb71a16f (IRVLSDWEB02),IRVLSDWEB02,OnDemand,No,Web,Development,Landesk,Email,development web,No,Mike Kane,No
i-71033369 (IrvLSDAPP01),IrvLSDAPP01,AlwaysOn,Yes,Application,Production,Landesk,Email,Production application,Yes,Mike Kane | Christopher Long,Yes
i-a11ece35 (IRVLSDAPP02),IRVLSDAPP02,OnDemand,No,Application,Development,Landesk,Email,development application,No,Mike Kane | Christopher Long,No
i-81043499 (IrvLSDWEB01),IrvLSDWEB01,AlwaysOn,Yes,Web,Production,Landesk,Email,Production web site,Yes,Mike Kane | Christopher Long,Yes
i-06e99fbe7731020db (AWOR-PDSCCMDP01),AWOR-PDSCCMDP01,AlwaysOn,No,Application,Production,SCCM ,Email,SCCM Distribution Point,No,Mike Pettway,Yes
i-0390a91b (AWOR-PDSCCMFS01),AWOR-PDSCCMFS01,AlwaysOn,No,Application,Production,SCCM,Email,SCCM Fallback Status Point,No,Mike Pettway,Yes
i-0636df03bea1bbeb6 (AWOR-PDSCCMFSP1),AWOR-PDSCCMFSP1,AlwaysOn,No,Application,Production,SCCM,Email,SCCM Fallback Status Point,No,Mike Pettway,Yes
i-0cdfdf3a46ec7e4e1 (AWOR-PDSCCMIMP1),AWOR-PDSCCMIMP1,AlwaysOn,No,Application,Production,SCCM,Email,SCCM Internet-Facing Management Point,No,Mike Pettway,Yes
i-017ec9f8b5713be40 (AWOR-PDSCCMMP01),AWOR-PDSCCMMP01,AlwaysOn,No,Application,Production,SCCM,Email,SCCM Management Point,No,Mike Pettway,Yes
i-0cf7f9abae4504cce (AWOR-PDSCCMPR01),AWOR-PDSCCMPR01,AlwaysOn,No,Application,Production,SCCM,Email,SCCM Management Point,No,Mike Pettway,Yes
i-9481ac8c (AWOR-PDSCCMPS01),AWOR-PDSCCMPS01,AlwaysOn,No,Application,Production,SCCM,Email,SCCM Management Point,No,Mike Pettway,Yes
i-0a6c85896a2e02862 (AWOR-PDSCCMTEMP),AWOR-PDSCCMTEMP,AlwaysOn,No,Application,Test,SCCM,Email,Old SCCM Management Point,No,Mike Pettway,No
i-0f481ef00f4a8543f (AWOR-PDLTRAPP01),AWOR-PDLTRAPP01,AlwaysOn,No,,Production,,Email,?,No,Mina Khairzada,Yes
i-034be8c35c1e9b5c6 (AWOR-TSLTRAPP01),AWOR-TSLTRAPP01,AlwaysOn,No,,Test,,Email,?,No,Mina Khairzada,Yes
i-02bf2dbae921dbd03 (AMI-Build-CorpInfoMSP),AMI-Build-CorpInfoMSP,OnDemand,No,Application,Development,AMI,Email,aws ec2 image,No,Ming Wong,No
i-0739d234b6222f399 (AMI-Build-ELSWin10),AMI-Build-ELSWin10,OnDemand,No,Application,Development,AMI,Email,aws ec2 image,No,Ming Wong,No
i-08a42b2badf148512 (AMI-Build-ELSWin10CadWorker),AMI-Build-ELSWin10CadWorker,OnDemand,No,Application,Development,AMI,Email,aws ec2 image,No,Ming Wong,No
i-0ac1c26c5c89160bf (AWOR-OS2016),AWOR-OS2016,OnDemand,No,Application,Development,AMI,Email,aws ec2 image,No,Ming Wong,Yes
i-0b7f47bf3324623cb (awor-packer-test5),awor-packer-test5,OnDemand,No,Application,Test,Packer,Email,ami ec2 packager,No,Ming Wong,No
i-05011815b7fecda81 (bubble-jumpbox),bubble-jumpbox,SUN1600-FRI1800,No,Application,Test,Jumpbox,Email,Bubble VPC jumpbox,No,Ming Wong,No
i-448331eb (nat-workspaces-b),nat-workspaces-b,OnDemand,No,VDI,Production,AWS workspaces,Email,VDI workspaces,No,Ming Wong,No
i-0f60cec814daf2984 (IRVRDSLIC01),IRVRDSLIC01,AlwaysOn,No,Application,Production,Remote Desktop Services,Email,License server,No,Ming Wong | Steven Nguyen,Yes
i-8cad66d3 (IRVLBLARC01),IRVLBLARC01,?,Yes,Application,Production,Pragmatyxs,Email,?,No,Mitch Tirea,Yes
i-0873c238dc63ce846 (IRVWINSVR01),IRVWINSVR01,AlwaysOn,No,Application,Production,Security Investigation stores badge data,Email,Information Security,No,Moe Myint,Yes
i-022f1626eb5ed8364 (AWOR-DVLABAPP01),AWOR-DVLABAPP01,AlwaysOn,No,Application,Development,LIMS,Email,LIMS Application,No,Olga Goren,Yes
i-0e958a36871f08feb (AWOR-QALABAPP01),AWOR-QALABAPP01,AlwaysOn,No,Application,OperationalQualification,LIMS,Email,LIMS Application,Yes,Olga Goren,Yes
i-012a74ec811ec6906 (awor-qalabfil01),awor-qalabfil01,AlwaysOn,No,FileServer,OperationalQualification,LIMS,Email,FIle Server,Yes,Olga Goren,Yes
i-0dd5669f4dcc2bd82 (AWOR-QALABSCH01),AWOR-QALABSCH01,AlwaysOn,No,Application,OperationalQualification,LIMS,Email,"LIMS Scheduler, Data Import",Yes,Olga Goren,Yes
i-0006c37d9f08f0c3a (AWOR-SSLABRCB01),AWOR-SSLABRCB01,AlwaysOn,No,Application,Production,LIMS,Email,Distribution Point,Yes,Olga Goren,Yes
i-05e9557ce60362fb2 (AWOR-TRLABAPP01),AWOR-TRLABAPP01,AlwaysOn,No,Application,Training,LIMS,Email,LIMS Applilcation,No,Olga Goren,Yes
i-05c43f95ca3c39a21 (AWOR-TRLABSCH01),AWOR-TRLABSCH01,AlwaysOn,No,Application,Training,LIMS,Email,"LIMS Scheduler, Data Import",No,Olga Goren,Yes
i-07e1cc79306425020 (AWOR-TSLABAPP01),AWOR-TSLABAPP01,AlwaysOn,No,Application,Test,LIMS,Email,LIMS Applilcation,No,Olga Goren,Yes
i-0628d2aaf5c73c8c2 (AWOR-TSLABAPP02),AWOR-TSLABAPP02,AlwaysOn,No,Application,Test,LIMS,Email,LIMS Applilcation,No,Olga Goren,Yes
i-08b14d10766150191 (AWOR-TSLABFIL01),AWOR-TSLABFIL01,AlwaysOn,No,FileServer,Test,LIMS,Email,File Server,No,Olga Goren,Yes
i-03372a3a2eb2abf5d (AWOR-TSLABSCH01),AWOR-TSLABSCH01,AlwaysOn,No,Application,Development,LIMS,Email,"LIMS Scheduler, Data Import",No,Olga Goren,Yes
i-0c7d1e1e0b9ff1f3f (irvlabapp01),irvlabapp01,AlwaysOn,No,Application,Production,LIMS,Email,LIMS Applilcation,Yes,Olga Goren,Yes
i-0afc00592cfe9bacf (IrvLABAPP02),IrvLABAPP02,AlwaysOn,No,Application,Production,LIMS,Email,LIMS Applilcation,Yes,Olga Goren,Yes
i-0db2ea94f1fd9e899 (irvlabfil01),irvlabfil01,AlwaysOn,No,FileServer,Production,LIMS,Email,File Server,Yes,Olga Goren,Yes
i-0a353a3c76f9f89db (IrvLABSCH02),IrvLABSCH02,AlwaysOn,No,Application,Production,LIMS,Email,"LIMS Scheduler, Data Import",Yes,Olga Goren,Yes
i-02e1bf90d4000f785 (AWOR-PDPDWCL01),AWOR-PDPDWCL01,?,No,Application,Production,PDMWORKS,Email,?,No,Orit Burkush,No
i-9d3c5345 (AwOr-DvTibAdm01),AwOr-DvTibAdm01,AlwaysOn,No,Application,Development,TIBCO,Email,Integration,Yes,Pablo Vivanco,Yes
i-13204fcb (AwOr-DvTibBc01),AwOr-DvTibBc01,AlwaysOn,No,Application,Development,TIBCO,Email,Integration,No,Pablo Vivanco,Yes
i-f1395629 (AwOr-DvTibBcz01),AwOr-DvTibBcz01,AlwaysOn,No,Application,Development,TIBCO,Email,Integration,No,Pablo Vivanco,Yes
i-00dff7131183330cf (AwOr-DvTibBw01),AwOr-DvTibBw01,AlwaysOn,No,Application,Development,TIBCO,Email,Integration,No,Pablo Vivanco,Yes
i-434f409b (AwOr-DvTibDpr01),AwOr-DvTibDpr01,AlwaysOn,No,Application,Development,TIBCO,Email,Integration,No,Pablo Vivanco,Yes
i-404f4098 (AwOr-DvTibDpr02),AwOr-DvTibDpr02,AlwaysOn,No,Application,Development,TIBCO,Email,Integration,No,Pablo Vivanco,Yes
i-424f409a (AwOr-DvTibDpr03),AwOr-DvTibDpr03,AlwaysOn,No,Application,Development,TIBCO,Email,Integration,No,Pablo Vivanco,Yes
i-9c3c5344 (AwOr-DvTibEms01),AwOr-DvTibEms01,AlwaysOn,No,Application,Development,TIBCO,Email,Integration,No,Pablo Vivanco,Yes
i-683e0bfd (AwOr-DvTibJbL01),AwOr-DvTibJbL01,AlwaysOn,No,Application,Development,TIBCO,Email,Integration,No,Pablo Vivanco,Yes
i-d6f2e80e (AwOr-DvTibSvn01),AwOr-DvTibSvn01,AlwaysOn,No,Application,Development,TIBCO,Email,Integration,No,Pablo Vivanco,Yes
i-ac2a5b74 (AwOr-OqTibAdm01),AwOr-OqTibAdm01,AlwaysOn,No,Application,OperationalQualification,TIBCO,Email,Integration,Yes,Pablo Vivanco,Yes
i-04e1ba2b2ea99228a (AwOr-OqTibBw01),AwOr-OqTibBw01,AlwaysOn,No,Application,OperationalQualification,TIBCO,Email,Integration,Yes,Pablo Vivanco,Yes
i-0561e15803ecce81e (AwOr-OqTibBw02),AwOr-OqTibBw02,AlwaysOn,No,Application,OperationalQualification,TIBCO,Email,Integration,Yes,Pablo Vivanco,Yes
i-022946e6694b5adbf (AwOr-OqTibDb01),AwOr-OqTibDb01,AlwaysOn,No,Database,OperationalQualification,TIBCO,Email,Integration,Yes,Pablo Vivanco,Yes
i-022958da (AwOr-OqTibEms01),AwOr-OqTibEms01,AlwaysOn,No,Application,OperationalQualification,TIBCO,Email,Integration,Yes,Pablo Vivanco,Yes
i-e5486a22 (AwOr-OqTibEms02),AwOr-OqTibEms02,AlwaysOn,No,Application,OperationalQualification,TIBCO,Email,Integration,Yes,Pablo Vivanco,Yes
i-1dc8d7da (AwOr-OqTibFil02),AwOr-OqTibFil02,AlwaysOn,No,Application,OperationalQualification,TIBCO,Email,Integration,Yes,Pablo Vivanco,Yes
i-077d10e139e57e9a1 (AwOr-OqTibFil03),AwOr-OqTibFil03,AlwaysOn,No,Application,OperationalQualification,TIBCO,Email,Integration,Yes,Pablo Vivanco,Yes
i-0481f1e314b502154 (AwOr-OqTibFil11),AwOr-OqTibFil11,AlwaysOn,No,Application,OperationalQualification,TIBCO,Email,Integration,Yes,Pablo Vivanco,Yes
i-0ae0dd24e1ed0018b (AwOr-PdMovApp01),AwOr-PdMovApp01,AlwaysOn,No,Application,Test,MOVEit,Email,File transfer,no,Pablo Vivanco,No
i-07ac026bf7eaa59de (AwOr-PdMovApp01-old),AwOr-PdMovApp01-old,AlwaysOn,No,Application,Production,MOVEit,Email,File transfer,No,Pablo Vivanco,Yes
i-09e68fca17791facf (AwOr-PdMovXfr01),AwOr-PdMovXfr01,AlwaysOn,No,Application,Production,MOVEit,Email,File transfer,no,Pablo Vivanco,Yes
i-0c0843d4 (AwOr-PdTibAdm01),AwOr-PdTibAdm01,AlwaysOn,No,Application,Production,TIBCO,Email,Integration,Yes,Pablo Vivanco,Yes
i-cde5ab15 (AwOr-PdTibBw01),AwOr-PdTibBw01,AlwaysOn,No,Application,Production,TIBCO,Email,Integration,Yes,Pablo Vivanco,Yes
i-68b388af (AwOr-PdTibBw02),AwOr-PdTibBw02,AlwaysOn,No,Application,Production,TIBCO,Email,Integration,Yes,Pablo Vivanco,Yes
i-03855aea63227a3ac (AwOr-PdTibBw03),AwOr-PdTibBw03,AlwaysOn,No,Application,Production,TIBCO,Email,Integration,Yes,Pablo Vivanco,Yes
i-0af97481a5bf3b42a (AwOr-PdTibBw04),AwOr-PdTibBw04,AlwaysOn,No,Application,OperationalQualification,TIBCO,Email,Integration,Yes,Pablo Vivanco,Yes
i-acd9bf74 (AwOr-PdTibDb01),AwOr-PdTibDb01,AlwaysOn,No,Database,Production,TIBCO,Email,Integration,Yes,Pablo Vivanco,Yes
i-0dbe0766a3f00be78 (AwOr-PdTibDb02),AwOr-PdTibDb02,AlwaysOn,No,Database,Production,TIBCO,Email,Integration,Yes,Pablo Vivanco,Yes
i-06583b205d327276f (AwOr-PdTibDbW01),AwOr-PdTibDbW01,AlwaysOn,No,Database,Production,TIBCO,Email,AlwaysOn,Yes,Pablo Vivanco,Yes
i-fdf4bc25 (AwOr-PdTibEms01),AwOr-PdTibEms01,AlwaysOn,No,Application,Production,TIBCO,Email,Integration,Yes,Pablo Vivanco,Yes
i-ffb08b38 (AwOr-PdTibEms02),AwOr-PdTibEms02,AlwaysOn,No,Application,Production,TIBCO,Email,Integration,Yes,Pablo Vivanco,Yes
i-3c19c193 (AwOr-PdTibFil02),AwOr-PdTibFil02,AlwaysOn,No,Application,Production,TIBCO,Email,Integration,Yes,Pablo Vivanco,Yes
i-06384ed3d6409895a (AwOr-PdTibFil03),AwOr-PdTibFil03,AlwaysOn,No,Application,Production,TIBCO,Email,Integration,Yes,Pablo Vivanco,Yes
i-ad7d9976 (AwOr-PdTibFil11),AwOr-PdTibFil11,AlwaysOn,No,Application,Production,TIBCO,Email,Integration,Yes,Pablo Vivanco,Yes
i-ef165cf7 (AwOr-SsTibJbW01),AwOr-SsTibJbW01,AlwaysOn,No,Application,Production,TIBCO,Email,Integration,No,Pablo Vivanco,Yes
i-d7ae7d43 (AwOr-SsTibOps01),AwOr-SsTibOps01,AlwaysOn,No,Application,Production,TIBCO,Email,Integration,No,Pablo Vivanco,Yes
i-b5d7cead (AwOr-TmTibAdm01),AwOr-TmTibAdm01,AlwaysOn,No,Application,Development,TIBCO,Email,Integration,No,Pablo Vivanco,Yes
i-039a4ae3101d8ad2a (AwOr-TmTibBw01),AwOr-TmTibBw01,AlwaysOn,No,Application,Test,TIBCO,Email,Integration,No,Pablo Vivanco,Yes
i-0298e26173d93418f (AwOr-TmTibBw02),AwOr-TmTibBw02,AlwaysOn,No,Application,Test,TIBCO,Email,Integration,No,Pablo Vivanco,No
i-c2c8d1da (AwOr-TmTibEms01),AwOr-TmTibEms01,AlwaysOn,No,Application,Development,TIBCO,Email,Integration,No,Pablo Vivanco,Yes
i-01b2fd6680cd65aff (AwOr-TsMovApp01),AwOr-TsMovApp01,AlwaysOn,No,Application,Test,MOVEit,Email,File transfer,no,Pablo Vivanco,Yes
i-060cc5b31b1bbd334 (AwOr-TsMovApp01-old),AwOr-TsMovApp01-old,AlwaysOn,No,Application,Test,MOVEit,Email,File transfer,No,Pablo Vivanco,Yes
i-0d556e73b5678aeef (AwOr-TsMovXfr01),AwOr-TsMovXfr01,AlwaysOn,No,Application,Test,MOVEit,Email,File transfer,no,Pablo Vivanco,Yes
